id	pid	title	authors	venue	source	year
50|doi_dedup___::0cce3cdd68dc33a6856c34c4884bdd8d	10.1007/978-3-319-56300-8_7	Searching and Exploring Data in a Software Architecture for Film-Induced Tourism,Searching and Exploring Data in a Software Architecture for Film-Induced Tourism	Nicola Orio,Sandro Savino	\N	Crossref,Communications in Computer and Information Science ISBN: 9783319562995,IRCDL	2017-01-01
50|doi_________::c826fe2475718f8f16bdfdffca30e2dd	10.1007/978-3-031-39603-8_113	Management of Information Workflows in HBIM Processes for Structural Analysis: Interoperability and Open Exchange Formats	Carlo Biagini,Andrea Bongini,Ettore Di Costanzo	\N	Crossref,RILEM Bookseries ISBN: 9783031396021	2023-09-04
50|doi_________::5579621acc45ca276e8d14e58bc35506	10.1007/s11192-022-04627-9	An artificial intelligence-based framework for data-driven categorization of computer scientists: a case study of world’s Top 10 computing departments	Nisar Ali,Zahid Halim,Syed Fawad Hussain	Scientometrics	Crossref	2022-12-31
50|doi_________::a1437d25a1ffb92c54cd9751166a4361	10.1007/978-3-031-28241-6_22	Text2Storyline: Generating Enriched Storylines from Text	Francisco Manuel Pires Gonçalves,Ricardo Campos,Alípio Jorge	\N	Crossref,Lecture Notes in Computer Science ISBN: 9783031282409	2023-01-01
50|doi_________::fde8d0616ed10f5024947f072dd57a40	10.1515/bfp-2015-0028	From Search to Discovery,From Search to Discovery	Tamar Sadeh	Bibliothek Forschung und Praxis	Crossref	2015-01-22
50|doi_dedup___::a7a552a895fdc00043fe1bacbbcb51dd	10.1007/978-3-642-35834-0_8	Empowering Archives through Annotations,Empowering Archives through Annotations	Nicola Ferro,Gianmaria Silvello,Maristella Agosti	\N	Crossref,Communications in Computer and Information Science ISBN: 9783642358333,IRCDL	2013-01-01
50|doi_________::4d1834b8d4e3106ed9bf940306b26e87	10.5120/ijca2015906626	Personalized Recommendation System for Medical Assistance using Hybrid Filtering,Personalized Recommendation System for Medical Assistance using Hybrid Filtering	Archana B. Salunke,Smita Kasar	International Journal of Computer Applications	Crossref	2015-10-15
50|doi_dedup___::3607f2cfa20849d7967236c8f5535209	10.1007/978-3-030-23987-9_7,11380/1165030	Connected Components Labeling on DRAGs: Implementation and Reproducibility Notes,Connected Components Labeling on DRAGs: Implementation and Reproducibility Notes	Lorenzo Baraldi,Costantino Grana,Michele Cancilla,Federico Bolelli	\N	Crossref,Reproducible Research in Pattern Recognition ISBN: 9783030239862,RRPR,Università degli studi di Modena e Reggio Emilia - IRIS	2019-01-01
50|doi_________::aa00e71b0b6486c99d79c34c7b6aa435	10.1007/s11042-023-15968-9	A comprehensive survey on object detection in Visual Art: taxonomy and challenge	Siwar Bengamra,Olfa Mzoughi,André Bigand,Ezzeddine Zagrouba	Multimedia Tools and Applications	Crossref	2023-07-03
50|doi_________::719f516f4da79ab0ab783af55221900b	10.1007/978-3-030-68796-0_35	A Brief Overview of Deep Learning Approaches to Pattern Extraction and Recognition in Paintings and Drawings,A Brief Overview of Deep Learning Approaches to Pattern Extraction and Recognition in Paintings and Drawings	Giovanna Castellano,Gennaro Vessio	\N	Crossref,Pattern Recognition. ICPR International Workshops and Challenges ISBN: 9783030687953,ICPR Workshops (3)	2021-01-01
50|doi_dedup___::e432b46b300389a7cc42bf2c79910019	10.1007/s11042-020-09995-z,10.48550/arxiv.2003.08476,2003.08476	Visual link retrieval and knowledge discovery in painting datasets,Visual link retrieval and knowledge discovery in painting datasets	Gennaro Vessio,Giovanna Castellano,Eufemia Lella	Multimedia Tools and Applications	Crossref	2020-10-18
50|doi_________::5adcc7efece584673bda2efba8b4ab64	10.1007/s10844-019-00558-9	Automatic keyphrase extraction: a survey and trends,Automatic keyphrase extraction: a survey and trends	Zakariae Alami Merrouni,Bouchra Frikh,Brahim Ouhbi	Journal of Intelligent Information Systems	Crossref	2019-05-02
50|doi_dedup___::d168c82b07dfb2e8a5920def95ee91a0	10.1080/09298215.2018.1479428,1854/LU-8566803	Beyond documentation – The digital philology of interaction heritage,Beyond documentation – The digital philology of interaction heritage	Joren Six,Marc Leman	Journal of New Music Research	Crossref,JOURNAL OF NEW MUSIC RESEARCH,ISSN: 0929-8215,ISSN: 1744-5027	2018-06-25
50|doi_dedup___::15cdc3f9644ca6d0fa164cbb2b801103	10.15366/chimera2021.8.002	Risorse e applicazioni computazionali per l’accesso ai beni culturali: il Corpus CHerIDesCo	Gloria Gagliardi,Massimo Guarino	CHIMERA: Revista de Corpus de Lenguas Romances y Estudios Lingüísticos	Crossref	2021-06-18
50|doi_dedup___::3d1f826ab036b9560f697d26726ec3c3	10.1007/978-3-319-96713-4_14,10.5281/zenodo.2604637,10.5281/zenodo.2604638	A Philological Approach to Sound Preservation,A Philological Approach to Sound Preservation	Federica Bressan	\N	Crossref,Research Methods for the Digital Humanities ISBN: 9783319967127,Research Methods for the Digital Humanities	2018-01-01
50|doi_________::3f9c24bcab4006f69c793c9d0b706df9	10.1007/978-3-319-94030-4_3	Classification Methods in Image Analysis with a Special Focus on Medical Analytics,Classification Methods in Image Analysis with a Special Focus on Medical Analytics	Alessia Amelio,Lucio Amelio	\N	Crossref,Machine Learning Paradigms ISBN: 9783319940298,Machine Learning Paradigms	2018-07-04
50|doi_dedup___::6ab0111cdcfb4feacb64830ca4d12149	10.1016/j.procs.2014.10.019	Automatic Learning of Linguistic Resources for Stopword Removal and Stemming from Text,Automatic Learning of Linguistic Resources for Stopword Removal and Stemming from Text	Domenico Grieco,Stefano Ferilli,Stefano Ferilli,Floriana Esposito	Procedia Computer Science	Crossref,IRCDL	2014-01-01
50|doi_dedup___::4233f6197701a6958d31838dd08d057d	10.1007/978-3-030-30645-8_25,11380/1179642	A Block-Based Union-Find Algorithm to Label Connected Components on GPUs,A Block-Based Union-Find Algorithm to Label Connected Components on GPUs	Michele Cancilla,Stefano Allegretti,Federico Bolelli,Costantino Grana	\N	Crossref,Lecture Notes in Computer Science ISBN: 9783030306441,ICIAP (2)	2019-01-01
50|doi_________::484b7d85a05e3669294c7f677d7dbf62	10.1007/978-3-642-38836-1_6	Linked Open Webble: Connecting Webbles to the World Wide Web,Linked Open Webble: Connecting Webbles to the World Wide Web	Tsuyoshi Sugibuchi,Nicolas Spyratos	\N	Crossref,Communications in Computer and Information Science ISBN: 9783642388354	2013-01-01
50|doi_________::7ca00b9c58c852f7ffac004883198081	10.1016/j.procs.2017.08.047	Discrimination of Different Serbian Pronunciations from Shtokavian Dialect,Discrimination of Different Serbian Pronunciations from Shtokavian Dialect	Alessia Amelio,Darko Brodić	Procedia Computer Science	Crossref,KES	2017-01-01
50|doi_________::076c7dabddf88b0fa9916aad5ae93ba2	10.1007/978-3-030-29894-4_15	Rule-Based HierarchicalRank: An Unsupervised Approach to Visible Tag Extraction from Semi-structured Chinese Text,Rule-Based HierarchicalRank: An Unsupervised Approach to Visible Tag Extraction from Semi-structured Chinese Text	Bin Ge,Chunhui He,Jiali Yu,Chong Zhang,Bao Yiping,Jicheng Lei	\N	Crossref,PRICAI 2019: Trends in Artificial Intelligence ISBN: 9783030298937,PRICAI (3)	2019-01-01
50|doi_________::adb7fc75cf071d6c816424c59e67fc4f	10.1007/978-3-030-21005-2_5	The Role of Named Entities in Linking News Articles During Preservation,The Role of Named Entities in Linking News Articles During Preservation	Muhammad Usman Ullah,Arif Ur Rahman,Rashid Naseem,Muzammil Khan	\N	Crossref,Smart Innovation, Systems and Technologies ISBN: 9783030210045	2019-07-11
50|doi_________::44dfb67b80e33b80296931ee21e5e301	10.1007/s11042-021-10579-8	StockPred: a framework for stock Price prediction,StockPred: a framework for stock Price prediction	Ezz El-Din Hemdan,Ayman El-Sayed,Nirmeen A. El-Bahnasawy,Marwa Sharaf	Multimedia Tools and Applications	Crossref	2021-02-12
50|doi_________::02737c3c6f4d45d6107b70a469367cd7	10.28925/2414-0325.2021.1010	INFORMATION SUPPORT TOOLS FOR THE LIFE CYCLE OF SCIENTIFIC RESEARCH: DIGITALIZATION OF SCHOLARLY COMMUNICATION AND RECOMMENDATIONS TO MASTERS,INFORMATION SUPPORT TOOLS FOR THE LIFE CYCLE OF SCIENTIFIC RESEARCH: DIGITALIZATION OF SCHOLARLY COMMUNICATION AND RECOMMENDATIONS TO MASTERS		OPEN EDUCATIONAL E-ENVIRONMENT OF MODERN UNIVERSITY	Crossref	2021-01-01
50|doi_________::3dfbab5c089a620eaa65a72e9cbb5f73	10.1007/978-3-642-23708-9_7	Filter keywords and majority class strategies for company name disambiguation in twitter,Filter Keywords and Majority Class Strategies for Company Name Disambiguation in Twitter	Enrique Amigó,Damiano Spina,Julio Gonzalo	\N	Crossref,Multilingual and Multimodal Information Access Evaluation ISBN: 9783642237072,CLEF	2011-01-01
50|doi_________::8bb14ba10ebfd74d893a2c78bcdd7c67	10.1007/978-3-642-27210-3_31	OntoURIResolver: URI Resolution and Recommendation Service Using LOD,OntoURIResolver: URI Resolution and Recommendation Service Using LOD	Won-Kyung Sung,Seungwoo Lee,Hanmin Jung,Taehong Kim,Taehong Kim,Pyung Kim	\N	Crossref,U- and E-Service, Science and Technology ISBN: 9783642272097,FGIT-UNESST	2011-01-01
50|doi_________::abc51f6c9344263ff263e625fb742562	10.1109/besc.2015.7365971	Papers' similarity based on the summarization merits,Papers' similarity based on the summarization merits	Vahid Alli,Mostafa Alli,Ling Feng	2015 International Conference on Behavioral, Economic and Socio-cultural Computing (BESC)	Crossref,BESC	2015-10-01
50|doi_dedup___::d435d9276cc2d72e8b712869cf279a3a	10.1145/3312528,11245.1/8b3beb22-1455-4497-86dd-eb54b970ce39	Personalised Reranking of Paper Recommendations Using Paper Content and User Behavior,Personalised Reranking of Paper Recommendations Using Paper Content and User Behavior	Xinyi Li,Benjamin Pettit,Yifan Chen,Maarten de Rijke	ACM Transactions on Information Systems	Crossref,ACM Transactions on Information Systems, 37(3):31. Association for Computing Machinery (ACM),urn:issn:1046-8188,VOLUME=37;ISSUE=3;ISSN=1046-8188;TITLE=ACM Transactions on Information Systems	2019-03-16
50|doi_________::170968163504b2a56ece729edef484bd	10.14288/1.0166169	Virtual authenticity : authenticity of digital records from theory to practice	Rogers, Corinne	\N		2015-01-01
50|doi_dedup___::f56cc4c2c3a71b32682d149d6113ba09	10.1007/978-3-642-38844-6_33,10.13140/2.1.4308.6088	RES: A Personalized Filtering Tool for CiteSeerX Queries Based on Keyphrase Extraction,RES: A Personalized Filtering Tool for CiteSeerX Queries Based on Keyphrase Extraction	Carlo Tasso,Dario De Nart,Felice Ferrara	\N	Crossref,User Modeling, Adaptation, and Personalization ISBN: 9783642388439,UMAP	2013-01-01
50|doi_________::3a760bba57a1c2ba8e97007256e735a9	10.3390/heritage6080312	A Systematic Literature Review of Gamification in/for Cultural Heritage: Leveling up, Going Beyond	Célio Gonçalo Marques,João Paulo Pedro,Inês Araújo	Heritage	Crossref	2023-08-19
50|doi_________::9e5813e4fbe53249876830c61bb3560d	10.1109/iccit48885.2019.9038242	A Machine Learning Approach to Extract Keyphrases from Bengali Document using CNN-Bidirectional LSTM,A Machine Learning Approach to Extract Keyphrases from Bengali Document using CNN-Bidirectional LSTM	Muhammad Mahir Hasan Chowdhury,Nishat Tasnim Ahmed Meem,Md. Mahfuzur Rahman	2019 22nd International Conference on Computer and Information Technology (ICCIT)	Crossref	2019-12-01
50|doi_________::dec84c942a22a72aa84964a436dc80ef	10.1007/s00778-021-00653-w	Mis-categorized entities detection,Mis-categorized entities detection	Ning Wang,Jianhua Feng,Guoliang Li,Nan Tang,Shuang Hao,Shuang Hao	The VLDB Journal	Crossref	2021-03-06
50|doi_________::6f2870fd937ce66625cb6e0259bf25cb	10.25159/2663-659x/12119	The Cultural Heritage Industry’s New Standard for Educational Information Access	Rankadi Mosako	Mousaion: South African Journal of Information Studies	Crossref	2023-04-11
50|doi_________::f2d5c2c60608dd19cd38343547d94bcc	10.1109/icabcd.2018.8465475	Towards a Serendipitous Research Paper Recommender System Using Bisociative Information Networks (BisoNets),Towards a Serendipitous Research Paper Recommender System Using Bisociative Information Networks (BisoNets)	Tranos Zuva,Sunday O. Ojo,Maake Benard Magara	2018 International Conference on Advances in Big Data, Computing and Data Communication Systems (icABCD)	Crossref	2018-08-01
50|doi_dedup___::88114df0de566ffe5ab0b360a8a47356	10.1007/978-3-319-73165-0_4	Thirty Years of Digital Libraries Research at the University of Padua: The Systems Side,Thirty Years of Digital Libraries Research at the University of Padua: The Systems Side	Maristella Agosti,Stefano Marchesin,Gianmaria Silvello,Maria Maistro,Chiara Ponchia,Nicola Ferro,Giorgio Maria Di Nunzio,Nicola Orio	\N	Crossref,Communications in Computer and Information Science ISBN: 9783319731643,IRCDL	2017-12-21
50|doi_dedup___::c84c50c4000a60318b3cf6fbf676399d	10.1109/icpr48806.2021.9412438,10.48550/arxiv.2003.08597,2003.08597	Deep Convolutional Embedding for Digitized Painting Clustering,Deep Convolutional Embedding for Digitized Painting Clustering	Gennaro Vessio,Giovanna Castellano	2020 25th International Conference on Pattern Recognition (ICPR)	Crossref,ICPR	2021-01-10
50|doi_dedup___::0e77ff3e794c3293ee1ffbd1ead93099	10.1007/978-3-7091-1346-2_18,11576/2575376	Factors Enabling Information Propagation in a Social Network Site,Factors Enabling Information Propagation in a Social Network Site	Matteo Magnani,Danilo Montesi,Luca Rossi	\N	Crossref,Lecture Notes in Social Networks ISBN: 9783709113455,The Influence of Technology on Social Network Analysis and Mining,Magnani , M , Montesi , D & Rossi , L 2013 , Factors enabling information propagation in a Social Network Site . in T Özyer , J Rokne , G Wagner & A H P Reuser (eds) , The Influence of Technology on Social Network Analysis and Mining . Springer , Lecture Notes in Social Networks , vol. 6 , pp. 411-426 . https://doi.org/10.1007/978-3-7091-1346-2_18	2012-12-21
50|doi_dedup___::d621543a206d4a66d821d49d72a06a53	10.1145/3484398	Bringing Semantics into Historical Archives with Computer-aided Rich Metadata Generation	Davide Colla,Annamaria Goy,Marco Leontino,Diego Magro,Claudia Picardi	Journal on Computing and Cultural Heritage	Crossref	2022-09-16
50|doi_dedup___::f8c89374a79be5fc965c08677def917b	10.1007/978-3-030-86668-6_11	Detection, Analysis, and Prediction of Research Topics with Scientific Knowledge Graphs.,Detection, Analysis, and Prediction of Research Topics with Scientific Knowledge Graphs	Francesco Osborne,Andrea Mannocci,Angelo Antonio Salatino	\N	Crossref,Predicting the Dynamics of Research Impact ISBN: 9783030866679,Predicting the Dynamics of Research Impact, edited by Manolopoulos Y., Vergoulis T., pp. 225–252, 2021,info:cnr-pdr/source/autori:Salatino A.; Mannocci A.; Osborne F./titolo:Detection, analysis, and prediction of research topics with scientific knowledge graphs/titolo_volume:Predicting the Dynamics of Research Impact/curatori_volume:Manolopoulos Y., Vergoulis T./editore:/anno:2021	2021-01-01
50|doi_________::fb566d69f0ccb96ea901219e0ea60fef	10.1109/iisa.2013.6623714	Multiple parameter cluster analysis in a multiple language learning system,Multiple parameter cluster analysis in a multiple language learning system	Maria Virvou,Christos Troussas,Efthimios Alepis	IISA 2013	Crossref,IISA	2013-07-01
50|doi_________::ce36ddcf9bf585c3cc462fbfb6ad97b9	10.1145/3486622.3494001	CURIOCITY Framework: Managing Heterogeneous Cultural Heritage Data	Alexander Pinto-De la Gala,Yudith Cardinale,Irvin Dongo	IEEE/WIC/ACM International Conference on Web Intelligence	Crossref	2021-12-14
50|doi_dedup___::32d14b3bc1a8ca993d362a39c2938d9a	10.1007/s13740-019-00107-1	Diversicon: Pluggable Lexical Domain Knowledge,Diversicon: Pluggable Lexical Domain Knowledge	Gábor Bella,David Leoni,Fiona McNeill,Fausto Giunchiglia,Francisco José Quesada Real	Journal on Data Semantics	Crossref	2019-09-04
50|doi_________::d048eb5a8aa548392692646928417b5a	10.1007/s00799-020-00280-w	Historical document layout analysis using anisotropic diffusion and geometric features,Historical document layout analysis using anisotropic diffusion and geometric features	Galal M. BinMakhashen,Sabri A. Mahmoud	International Journal on Digital Libraries	Crossref	2020-01-23
50|doi_dedup___::28df653554e73c307e4e551d33ce9e5b	10.1007/s11042-018-6510-7,11576/2679085,11380/1171460	On helping broadcasters to promote TV-shows through hashtags,On helping broadcasters to promote TV-shows through hashtags	Roberta De Michele,Stefano Ferretti,Marco Furini	Multimedia Tools and Applications	Crossref	2018-08-18
50|doi_________::792d06686deb27390220b8a91cd8b46c	10.1007/978-3-031-27762-7_10	A Deep Neural Network Architecture for Extracting Contextual Information	Zakariae Alami Merrouni,Bouchra Frikh,Brahim Ouhbi	\N	Crossref,Lecture Notes on Data Engineering and Communications Technologies ISBN: 9783031277610	2023-01-01
